cell_type,cell_id,condition,sub_type,nCounts,mito_pct,umap1,umap2
Neutrophils,p2b1:bcCVRE,healthy,bN3,1179,2.20525869380831,12.6714753919187,-1.91606184036857
Neutrophils,p2b1:bcIHNN,healthy,bN3,1158,3.10880829015544,12.3203677945676,-2.47340474219447
Neutrophils,p3b1:bcADOD,healthy,bN4,1010,2.67326732673267,12.4637994580808,-2.86979965062266
Neutrophils,p6b1:bcCMFX,healthy,bN4,1180,5.59322033898305,12.6088771634641,-3.17835739941722
Neutrophils,p1b2:bcGCVA,healthy,bN1,1314,2.89193302891933,12.130008678967,-1.56210940272933
Neutrophils,p1b3:bcAHBQ,healthy,bN3,1023,2.05278592375367,12.3799915128293,-2.06386760563975
Neutrophils,p2b1:bcCZQF,healthy,bN4,1632,3.24754901960784,12.0007152371946,-2.74475208611613
Neutrophils,p2b1:bcHSVY,healthy,bN4,1168,3.8527397260274,12.1249370389524,-3.02463141770488
Neutrophils,p2b1:bcHLWP,healthy,bN6,1101,2.54314259763851,12.0671853833738,-2.02420175762301
Neutrophils,p1b2:bcHYFA,healthy,bN1,1430,2.7972027972028,12.510343533093,-1.48505330772525
Neutrophils,p3t2:bcESDL,tumor,tN1,1692,3.36879432624114,7.12401531272557,-6.72869709820872
Neutrophils,p3b1:bcHDOV,healthy,bN4,1204,4.15282392026578,12.0457610898557,-3.1760348448289
Neutrophils,p2b1:bcCVET,healthy,bN5,1127,1.95208518189885,12.2064971738401,-3.01420298905498
Neutrophils,p2b1:bcGUYK,healthy,bN4,1104,2.98913043478261,12.2901687436643,-2.99144951195842
Neutrophils,p2b1:bcFUGW,healthy,bN4,1163,3.78331900257954,12.3002614789548,-2.90808240265971
Neutrophils,p7b1:bcIDYQ,healthy,bN1,2375,2.31578947368421,12.5035009198728,-1.18759915919429
Neutrophils,p4b1:bcEWGX,healthy,bN4,1266,4.02843601895735,12.5244159513059,-3.00265590043193
Neutrophils,p3t3:bcIJGL,tumor,tN3,1179,3.39270568278202,7.31603191428807,-6.51992157788402
Neutrophils,p2b1:bcHGTJ,healthy,bN1,1105,6.24434389140271,12.2079171948972,-1.53539545030719
Neutrophils,p2b1:bcHBTK,healthy,bN3,1270,2.59842519685039,12.1928987317624,-1.81596524489498
Neutrophils,p3t2:bcHGHY,tumor,tN1,1039,4.04234841193455,7.1750049405637,-6.67270163388377
Neutrophils,p2b1:bcGRFD,healthy,bN6,1230,1.78861788617886,12.3102845960202,-1.1735672125352
Neutrophils,p2b1:bcAEZV,healthy,bN6,1376,2.03488372093023,12.3349113278928,-2.2394851812852
Neutrophils,p2b1:bcCQYM,healthy,bN4,1017,2.94985250737463,12.0823898130002,-2.70575878710872
Neutrophils,p1b3:bcDKSH,healthy,bN2,1155,2.07792207792208,12.449118595654,-2.66591975779658
Neutrophils,p3b1:bcEMCM,healthy,bN4,1060,4.15094339622642,12.4714212232175,-3.06406024785167
Neutrophils,p1b2:bcFCLC,healthy,bN2,1054,2.08728652751423,12.3362417035642,-3.14561323018199
Neutrophils,p3b1:bcFQDI,healthy,bN2,1198,3.75626043405676,12.085406284863,-3.22587052674418
Neutrophils,p2b1:bcIBBM,healthy,bN6,1231,2.92445166531275,12.2363319211545,-2.32980648369914
Neutrophils,p3t1:bcGUSH,tumor,tN1,1361,3.45334313005143,7.19439838462498,-6.65123013348704
Neutrophils,p2b1:bcGZZX,healthy,bN1,1032,1.55038759689923,12.0326890760007,-1.83061453269249
Neutrophils,p2b1:bcHKBS,healthy,bN4,1376,1.67151162790698,12.1615524106565,-3.0674527058137
Neutrophils,p2b1:bcHIRK,healthy,bN1,1781,2.1336327905671,12.6224851422849,-1.13608912320262
Neutrophils,p6b1:bcCEFC,healthy,bN6,1732,1.78983833718245,12.426322918469,-1.58311109931594
Neutrophils,p7b1:bcHEUY,healthy,bN2,1766,2.8312570781427,12.6025047116819,-3.06225863785869
Neutrophils,p3b1:bcCMDC,healthy,bN1,1186,3.54131534569983,12.5013932996335,-1.47445941658145
Neutrophils,p2b1:bcEMDJ,healthy,bN3,1125,2.57777777777778,12.3393897824826,-3.00525525899058
Neutrophils,p2b1:bcDVPK,healthy,bN4,1812,2.86975717439294,12.1968116574826,-2.7652933964265
Neutrophils,p1b1:bcHTJO,healthy,bN4,1215,3.95061728395062,12.4905004315915,-2.68289718718654
Neutrophils,p7t1:bcEYEL,tumor,tN3,1557,4.56005138086063,7.19534442954685,-6.6503122219575
Neutrophils,p2b1:bcDVOL,healthy,bN4,1365,4.68864468864469,12.2371253781858,-3.16053060383922
Neutrophils,p2b1:bcBNMQ,healthy,bN3,1101,3.99636693914623,12.1314277463498,-3.02002993912822
Neutrophils,p1b3:bcEQTC,healthy,bN3,1028,5.83657587548638,12.7935094647947,-1.99480544717437
Neutrophils,p7b1:bcAPWW,healthy,bN3,1784,4.14798206278027,12.7336263471189,-1.39140165538913
Neutrophils,p3b1:bcEOVH,healthy,bN4,1124,3.55871886120997,12.5511636548581,-2.89183334202891
Neutrophils,p2b1:bcENQU,healthy,bN3,1119,3.93208221626452,12.1485023313108,-1.43825123400813
Neutrophils,p3b1:bcBXXM,healthy,bN1,1334,2.17391304347826,12.4361505322995,-1.32034633250361
Neutrophils,p3b1:bcHFUP,healthy,bN3,1130,4.69026548672566,12.5061158948484,-2.42940632195598
Neutrophils,p2b1:bcIBOD,healthy,bN3,1200,2.66666666666667,12.1770438962522,-2.12714863510257
Neutrophils,p4b1:bcADKW,healthy,bN4,1369,6.72023374726078,12.3012466245237,-2.15094993205195
Neutrophils,p2b1:bcHGJR,healthy,bN1,2213,2.21418888386805,12.1365117841306,-1.50001013965732
Neutrophils,p2b1:bcGYNW,healthy,bN4,1147,3.3129904097646,12.0851812177243,-2.15263367385989
Neutrophils,p3t2:bcAZMB,tumor,tN1,1246,2.40770465489567,7.11292312675144,-6.68186930508739
Neutrophils,p1b1:bcHVLM,healthy,bN6,1436,2.85515320334262,12.5455121808591,-3.15919164509898
Neutrophils,p1t3:bcGKJG,tumor,tN4,1041,2.97790585975024,7.45343778663304,-6.37360886426097
Neutrophils,p2b1:bcGSOH,healthy,bN3,1198,2.67111853088481,12.4173564725461,-2.73018268437511
Neutrophils,p2b1:bcGATY,healthy,bN3,1052,3.61216730038023,11.9883022122922,-2.87374035210734
Neutrophils,p1b2:bcEAHT,healthy,bN5,1092,2.1978021978022,12.4201793485227,-2.95459619851237
Neutrophils,p7b1:bcDDVO,healthy,bN3,1278,4.1471048513302,12.5396823697629,-1.89177954138642
Neutrophils,p2b1:bcGYIE,healthy,bN3,2435,3.61396303901437,12.518589954907,-1.9018938014043
Neutrophils,p2b1:bcEMHR,healthy,bN6,2281,3.59491451117931,12.2277059369626,-1.72296430112248
Neutrophils,p7b1:bcAENT,healthy,bN1,1747,1.94619347452776,12.5663356595578,-1.04528710932857
Neutrophils,p3t1:bcBANV,tumor,tN1,1059,4.15486307837583,7.15786884360935,-6.69031266064769
Neutrophils,p2b1:bcFWUM,healthy,bN1,2371,1.98228595529313,12.2792310529294,-1.8727671870721
Neutrophils,p1b2:bcIEWD,healthy,bN2,1471,2.03942895989123,12.6226463132444,-2.73848769755488
Neutrophils,p2b1:bcASQV,healthy,bN6,1005,1.89054726368159,12.2922248654905,-1.25861594767695
Neutrophils,p2b1:bcGBOP,healthy,bN3,1132,5.74204946996466,12.3544654660764,-2.11393842787868
Neutrophils,p4b1:bcDJJY,healthy,bN4,1487,1.61398789509079,12.2303342633786,-2.32833973260051
Neutrophils,p2b1:bcGNUJ,healthy,bN4,1006,3.08151093439364,12.1187572293821,-3.41590670437938
Neutrophils,p2b1:bcGRTE,healthy,bN5,1601,3.3104309806371,12.3559436612668,-2.96001020760661
Neutrophils,p1b2:bcDSDA,healthy,bN3,1078,2.87569573283859,12.8138923459592,-1.90207000763541
Neutrophils,p1b1:bcFFTE,healthy,bN3,1064,3.00751879699248,12.1865711026731,-1.54565507860309
Neutrophils,p1b3:bcEMIL,healthy,bN4,1077,2.50696378830084,12.4940967374387,-2.19423482508784
Neutrophils,p2b1:bcGCSV,healthy,bN1,1275,3.84313725490196,12.2148837857785,-1.35465333552486
Neutrophils,p7b1:bcFHQX,healthy,bN1,2275,2.9010989010989,12.6451425366941,-1.17844758124476
Neutrophils,p3t1:bcFWTT,tumor,tN1,1080,2.68518518518519,7.14468143516209,-6.70561817975169
Neutrophils,p7b1:bcEWCQ,healthy,bN3,1438,3.68567454798331,12.8635816388669,-2.48420617671138
Neutrophils,p2b1:bcGZPO,healthy,bN3,2584,3.56037151702786,12.2927341275754,-1.60776434035426
Neutrophils,p4b1:bcDEZI,healthy,bN3,1056,1.42045454545455,12.118967991406,-3.06636134476787
Neutrophils,p2b1:bcBCFM,healthy,bN6,1441,2.01249132546843,12.2415437512937,-1.33475170226222
Neutrophils,p7b1:bcAKLB,healthy,bN3,1936,4.49380165289256,12.6998767667356,-1.85984893457418
Neutrophils,p7t2:bcDHAV,tumor,tN5,1048,6.01145038167939,7.49906108909275,-6.31633881421214
Neutrophils,p4b1:bcHBLL,healthy,bN4,1647,4.12871888281724,12.5504207425657,-2.39010826439982
Neutrophils,p2b1:bcEIDZ,healthy,bN3,1030,2.03883495145631,12.319934826428,-2.90403536648875
Neutrophils,p3b1:bcDWPO,healthy,bN3,1227,4.88997555012225,12.2651099973264,-1.81314027064866
Neutrophils,p1b3:bcCOPJ,healthy,bN3,1037,2.21793635486982,12.5990361981931,-2.12276817054874
Neutrophils,p1t4:bcAFRC,tumor,tN4,1067,0.56232427366448,7.3069424443784,-6.53386954159862
Neutrophils,p2b1:bcBCFS,healthy,bN4,1526,3.40760157273919,12.387390118176,-3.1888339886201
Neutrophils,p2b1:bcDJEW,healthy,bN3,1298,3.08166409861325,12.4002027326169,-2.11441297025806
Neutrophils,p2b1:bcEVER,healthy,bN6,1217,3.53327855382087,11.9906463437619,-2.84420970769054
Neutrophils,p2b1:bcFHZZ,healthy,bN4,1027,2.62901655306719,12.1904697232785,-2.93942812771922
Neutrophils,p1b2:bcFRQX,healthy,bN3,1077,3.06406685236769,12.6386794858518,-1.15196058840877
Neutrophils,p7b1:bcEQQT,healthy,bN4,1183,6.67793744716822,12.6357869916501,-3.02244809956676
Neutrophils,p3b1:bcCYJV,healthy,bN4,1205,4.73029045643153,12.2671747022214,-2.53056959004527
Neutrophils,p7b1:bcEOMH,healthy,bN1,2002,2.6973026973027,12.5427102857175,-1.1089880237115
Neutrophils,p2b1:bcCRAJ,healthy,bN5,1122,3.20855614973262,12.507712345654,-2.08910230488902
Neutrophils,p1b2:bcCEBR,healthy,bN4,1033,4.45304937076476,12.1742753797116,-3.10663298459178
Neutrophils,p1b1:bcCXGW,healthy,bN6,1221,4.50450450450451,12.665469151074,-1.92937558086043
Neutrophils,p3t2:bcHFWX,tumor,tN1,1100,2.45454545454545,7.16887949042942,-6.67950466961986
Neutrophils,p1b2:bcAYGW,healthy,bN3,1253,1.9952114924182,12.2213496976438,-1.55255546362525
Neutrophils,p3b1:bcAZGF,healthy,bN3,1260,3.41269841269841,12.2049493604245,-2.12654188962108
Neutrophils,p2b1:bcHBIW,healthy,bN6,1405,4.19928825622776,12.1485023313108,-1.47907603473788
Neutrophils,p2b1:bcDYFH,healthy,bN6,1059,4.34372049102927,12.3041944318357,-1.16520032973414
Neutrophils,p3b1:bcFTXD,healthy,bN3,1544,4.27461139896373,12.8382253461423,-1.72125787974721
Neutrophils,p2b1:bcIDLU,healthy,bN1,1322,1.66414523449319,12.4299115949216,-1.21216569037562
Neutrophils,p2b1:bcFWXV,healthy,bN5,1050,4.28571428571429,12.3072337918821,-3.1096160778535
Neutrophils,p2b1:bcHSVC,healthy,bN4,2026,4.73840078973347,12.3539151959958,-3.13018921704417
Neutrophils,p2b1:bcACBJ,healthy,bN1,1553,2.38248551191243,12.3099317365232,-1.31548971624499
Neutrophils,p7b1:bcADND,healthy,bN3,1169,2.73738237810094,12.817454319531,-2.71157012076503
Neutrophils,p7b1:bcFNSW,healthy,bN1,1694,2.47933884297521,12.5327625089231,-1.19172105879909
Neutrophils,p1b3:bcGUKQ,healthy,bN3,1315,3.19391634980989,12.7320995145383,-2.04248829872733
Neutrophils,p2b1:bcEITI,healthy,bN4,1510,2.98013245033113,12.2569608502927,-2.58444670529491
Neutrophils,p3b1:bcGYRZ,healthy,bN1,1036,1.93050193050193,12.5808267407956,-1.28322539420253
Neutrophils,p1b1:bcIFBW,healthy,bN4,1038,6.64739884393064,12.2236604505124,-2.27039075584537
Neutrophils,p1b3:bcIFFZ,healthy,bN4,1012,2.86561264822134,12.5840635114255,-2.90576557011729
Neutrophils,p7b1:bcGXXE,healthy,bN3,1736,3.68663594470046,12.8321313672605,-1.93073693604594
Neutrophils,p3b1:bcDASZ,healthy,bN1,1351,6.06957809030348,12.6062764936033,-1.58404270501262
Neutrophils,p7b1:bcCWOP,healthy,bN1,4197,2.57326661901358,12.6175441556516,-1.12309900612956
Neutrophils,p1b2:bcDVGM,healthy,bN3,1105,1.08597285067873,12.3492822461667,-1.72390386403924
Neutrophils,p3b1:bcAAST,healthy,bN6,1002,6.08782435129741,12.134119968945,-1.97413041384345
Neutrophils,p2b1:bcCTQD,healthy,bN1,1278,1.87793427230047,12.3857974820676,-1.43694511742717
Neutrophils,p1b2:bcAGBQ,healthy,bN4,1029,2.52672497570457,12.6660442166867,-2.93929413647777
Neutrophils,p1b1:bcCJFI,healthy,bN1,2004,1.79640718562874,12.3491954618039,-1.22287914843684
Neutrophils,p2b1:bcBWGD,healthy,bN5,1047,3.24737344794651,12.2790946775022,-2.69770357699519
Neutrophils,p4b1:bcIBAB,healthy,bN4,1132,4.85865724381625,12.266202908093,-2.66499815077907
Neutrophils,p2b1:bcHUQA,healthy,bN6,1251,5.35571542765787,12.1062297635617,-1.67278864176398
Neutrophils,p2b1:bcFVEP,healthy,bN3,2367,2.87283481199831,12.1471051984372,-1.69968754739886
Neutrophils,p3b1:bcCCFR,healthy,bN4,1217,4.51930977814297,12.595132809216,-2.64571628661281
Neutrophils,p4b1:bcHYDA,healthy,bN3,1389,4.60763138948884,11.9713878446164,-2.84362641663676
Neutrophils,p1b1:bcHNXS,healthy,bN3,1490,3.75838926174497,12.5488529019895,-2.09088335127955
Neutrophils,p2b1:bcFXSQ,healthy,bN6,1245,2.89156626506024,12.6259641461911,-1.73660244734412
Neutrophils,p7b1:bcHLKK,healthy,bN4,1129,6.11160318866253,12.2912101560178,-3.0799073347581
Neutrophils,p1b3:bcHFMC,healthy,bN5,1035,2.70531400966184,12.605238895947,-2.85969749779826
Neutrophils,p2b1:bcCNBW,healthy,bN1,1486,2.08613728129206,12.4603719525876,-1.73413884581452
Neutrophils,p2b1:bcBCGW,healthy,bN6,1066,4.59662288930582,12.683098774487,-1.86221267969733
Neutrophils,p7b1:bcHGBA,healthy,bN2,1029,4.85908649173955,12.5144538693967,-3.12977699132091
Neutrophils,p2b1:bcEAWE,healthy,bN3,1154,1.64644714038128,12.1784915738645,-1.95054446847564
Neutrophils,p2b1:bcHDAW,healthy,bN2,1136,3.9612676056338,12.2140912824216,-3.36090377659923
Neutrophils,p1b1:bcGLCX,healthy,bN4,1152,1.90972222222222,12.7434501462522,-2.30084774584895
Neutrophils,p1b2:bcEMIB,healthy,bN3,1140,3.94736842105263,12.5019321256223,-1.99855791719085
Neutrophils,p2b1:bcETSK,healthy,bN4,1163,2.14961306964746,12.2196321301999,-2.81486026139384
Neutrophils,p7t2:bcGYQA,tumor,tN2,1030,2.71844660194175,7.45713995032932,-6.36520413251048
Neutrophils,p2b1:bcFMXF,healthy,bN1,1375,2.25454545454545,12.7700891309324,-1.68536094517833
Neutrophils,p1b3:bcGRZT,healthy,bN1,1319,2.50189537528431,12.5782956891599,-1.17436859698421
Neutrophils,p2b1:bcHWIN,healthy,bN1,1732,3.06004618937644,12.1883516126218,-1.49004740209704
Neutrophils,p4b1:bcEEWE,healthy,bN3,1055,6.06635071090047,12.1455964856687,-2.07980657310611
Neutrophils,p7b1:bcFFQS,healthy,bN3,1149,6.44038294168843,12.3793554120603,-2.22880188317424
Neutrophils,p7t2:bcFMEI,tumor,tN5,1087,3.31186752529899,7.49344919257786,-6.28669909329539
Neutrophils,p1b1:bcCDMX,healthy,bN1,1391,3.59453630481668,12.6492347531858,-1.2217872509492
Neutrophils,p1t2:bcEUFQ,tumor,tN3,1032,4.45736434108527,7.27422950797703,-6.56737688870555
Neutrophils,p1b1:bcEYSJ,healthy,bN3,1285,1.78988326848249,12.4132127576413,-1.85704640240794
Neutrophils,p7b1:bcHPQW,healthy,bN6,2939,4.7635250085063,12.6293506436887,-1.08410415740138
Neutrophils,p3b1:bcIJEH,healthy,bN2,1152,5.64236111111111,12.1336612515989,-3.26510981412059
Neutrophils,p3t3:bcHTPG,tumor,tN1,1192,1.92953020134228,7.09594343238499,-6.75263813824779
Neutrophils,p4b1:bcFZQV,healthy,bN4,1312,4.72560975609756,12.0898885541501,-2.80678562016612
Neutrophils,p3b1:bcGWQV,healthy,bN4,1289,7.60279286268425,12.3978738599363,-2.0431429365409
Neutrophils,p2b1:bcHCBI,healthy,bN5,1213,4.36933223413026,12.1488218122068,-2.92376021237498
Neutrophils,p3b1:bcHXPY,healthy,bN4,1018,6.09037328094303,12.2391185575071,-3.29017869324809
Neutrophils,p1b3:bcHTOA,healthy,bN6,1422,0.843881856540084,12.1594285779538,-3.19817427487498
Neutrophils,p3b1:bcFQDR,healthy,bN4,1186,3.28836424957842,12.4126395993772,-2.88015345425731
Neutrophils,p7b1:bcHGTO,healthy,bN4,2311,4.88965815664215,12.473179798657,-2.20620451064235
Neutrophils,p2b1:bcDOZG,healthy,bN1,3386,3.48493797991731,12.2221765332761,-1.33580095262652
Neutrophils,p2b1:bcCRJV,healthy,bN4,1428,2.52100840336134,12.1944932752195,-3.26605931611186
Neutrophils,p7b1:bcAUZW,healthy,bN5,1786,4.25531914893617,12.478698711926,-1.99318712146407
Neutrophils,p3t1:bcFMPO,tumor,tN3,1111,3.33033303330333,7.17569826179173,-6.67148236127025
Neutrophils,p7t1:bcCJDX,tumor,tN4,1578,8.87198986058302,7.46346996360447,-6.357540882541
Neutrophils,p3b1:bcASFY,healthy,bN3,1073,4.56663560111836,12.4311380200925,-2.04771511943465
Neutrophils,p1b1:bcBEBS,healthy,bN2,1181,3.89500423370025,12.4839296155515,-2.34838930459148
Neutrophils,p2b1:bcAWLE,healthy,bN4,1342,3.05514157973174,11.8978252225461,-2.66199091763621
Neutrophils,p3t3:bcHZHF,tumor,tN1,1006,4.07554671968191,7.13100622230198,-6.72156790585643
Neutrophils,p7b1:bcCWEA,healthy,bN3,2293,5.10248582642826,12.681431751782,-2.16152960748797
Neutrophils,p6b1:bcGCLL,healthy,bN3,2185,4.30205949656751,12.245918255383,-2.25555074901706
Neutrophils,p2b1:bcGLHD,healthy,bN5,1306,3.44563552833078,12.0322561078611,-2.96885744423991
Neutrophils,p2b1:bcHSLK,healthy,bN1,1527,4.12573673870334,12.2957105451169,-1.58756378979808
Neutrophils,p1b1:bcGUOF,healthy,bN3,1063,2.25776105362183,12.6236009412351,-1.79151823592758
Neutrophils,p3t2:bcCNWA,tumor,tN1,1418,1.55148095909732,7.14681909614231,-6.69976261944896
Neutrophils,p2b1:bcFMXN,healthy,bN1,1385,2.45487364620939,12.5037774854245,-1.31032795400744
Neutrophils,p1b1:bcBOSF,healthy,bN6,2098,1.95424213536702,12.6122455411496,-1.88152568729049
Neutrophils,p1b2:bcDADE,healthy,bN3,1057,3.68968779564806,12.6955117993894,-1.92604511172896
Neutrophils,p1b1:bcDWEZ,healthy,bN4,1014,2.76134122287968,12.2061319165769,-3.01438227982646
Neutrophils,p2b1:bcEDTS,healthy,bN1,1340,2.91044776119403,12.4866428189817,-1.25342122407085
Neutrophils,p7b1:bcIAJF,healthy,bN1,2163,4.06842348589921,12.6099405103269,-1.10413388104564
Neutrophils,p2b1:bcEJYK,healthy,bN3,1405,1.56583629893238,12.1990566068235,-2.83369282574779
Neutrophils,p2b1:bcIAYY,healthy,bN1,1326,1.80995475113122,12.1157407575193,-1.54088560433513
Neutrophils,p3t2:bcGVTD,tumor,tN1,1477,2.3696682464455,7.09748886161473,-6.75488213391429
Neutrophils,p2b1:bcHDPF,healthy,bN3,1063,1.88146754468485,11.9919643216672,-2.17231491894847
Neutrophils,p2b1:bcEVGC,healthy,bN1,1048,4.1030534351145,12.1310853772702,-1.82870849163657
Neutrophils,p3t1:bcBEJZ,tumor,tN1,1401,1.35617416131335,7.09416149192478,-6.75889948697215
Neutrophils,p2b1:bcIIEY,healthy,bN3,1074,1.21042830540037,12.3909854703489,-2.10616353840953
Neutrophils,p7b1:bcHBYV,healthy,bN4,1210,3.05785123966942,12.4685849958005,-3.06975964398509
Neutrophils,p3b1:bcHUJV,healthy,bN4,2451,3.83516931864545,12.2826995664182,-2.34332207532054
Neutrophils,p2b1:bcEAIW,healthy,bN5,1059,2.64400377714825,12.0621003919187,-2.73699150176173
Neutrophils,p3b1:bcFQOV,healthy,bN1,1302,2.45775729646697,12.584902744824,-1.93795708508616
Neutrophils,p3b1:bcHYPK,healthy,bN1,1487,5.51445864156019,12.233880024487,-1.6385275045169
Neutrophils,p1b3:bcHBAB,healthy,bN1,1145,3.14410480349345,12.2425069623533,-1.60647445113784
Neutrophils,p2b1:bcFTBL,healthy,bN3,1594,3.19949811794228,12.2787751966062,-2.56668255419856
Neutrophils,p3t3:bcEKOS,tumor,tN1,1194,2.42881072026801,7.11351535850193,-6.73894242138988
Neutrophils,p3t1:bcAGSO,tumor,tN1,1509,1.92180251822399,7.14202735953953,-6.70645073742992
Neutrophils,p1b3:bcAFHJ,healthy,bN3,1373,2.76766205389658,12.5504169278684,-1.87115033657676
Neutrophils,p2b1:bcIHQZ,healthy,bN3,1287,3.88500388500388,12.1112813764158,-1.56584376783496
Neutrophils,p1t3:bcDCAX,tumor,tN4,1237,4.2037186742118,7.4197501950803,-6.40499476285106
Neutrophils,p3b1:bcEJBE,healthy,bN1,1249,4.08326661329063,12.5037460141721,-1.34259182901507
Neutrophils,p1b2:bcAUOO,healthy,bN1,1257,2.54574383452665,12.4225702100339,-1.44964871497279
Neutrophils,p2t2:bcHIQI,tumor,tN1,1214,2.30642504118616,7.12547681861546,-6.72680882306224
Neutrophils,p3t1:bcHKQO,tumor,tN1,1032,2.32558139534884,7.16961191230442,-6.67917183728343
Neutrophils,p1b2:bcIJMD,healthy,bN3,1039,3.27237728585178,12.6487521939817,-2.14676368923312
Neutrophils,p2b1:bcBMAO,healthy,bN4,1086,3.86740331491713,12.1673354917112,-2.89155236573344
Neutrophils,p1b3:bcGPZL,healthy,bN4,1180,4.32203389830509,12.400576572949,-3.02188340516215
Neutrophils,p2t1:bcCTEP,tumor,tN3,1911,1.77917320774464,7.22669075065281,-6.62068823666698
Neutrophils,p2b1:bcEPMQ,healthy,bN5,1069,3.64826941066417,12.4205550962033,-3.27547029347545
Neutrophils,p1b2:bcIINS,healthy,bN4,1150,3.56521739130435,12.0457773023191,-2.90006247849589
Neutrophils,p2b1:bcETNQ,healthy,bN1,1131,3.89036251105217,12.1541986280027,-1.66900370211726
Neutrophils,p1b1:bcEIRO,healthy,bN4,1024,1.5625,12.1877736859861,-3.01240996213084
Neutrophils,p3b1:bcGOIG,healthy,bN3,1156,2.85467128027682,12.1834773831907,-2.42598626704341
Neutrophils,p2b1:bcHPKC,healthy,bN2,1169,4.36270316509837,12.286165218884,-2.92710486741191
Neutrophils,p1b2:bcDXWR,healthy,bN3,1212,2.64026402640264,12.3764209561887,-1.49485609622127
Neutrophils,p2b1:bcFEWR,healthy,bN3,1031,1.93986420950534,12.6439161115232,-1.39674086065417
Neutrophils,p3t1:bcDICF,tumor,tN3,1293,1.85614849187935,7.20702980094578,-6.63868836255199
Neutrophils,p4b1:bcHRHP,healthy,bN3,1086,3.22283609576427,12.3255243115964,-2.44006995053416
Neutrophils,p7t1:bcAFMC,tumor,tN4,1017,3.53982300884956,7.43830440574314,-6.38526181073314
Neutrophils,p2b1:bcAUZJ,healthy,bN3,1661,3.07043949428055,12.5310220532956,-2.62465397210246
Neutrophils,p7t2:bcGJBV,tumor,tN5,1176,1.19047619047619,7.50486324363377,-6.3132498631013
Neutrophils,p1b2:bcARGL,healthy,bN4,1019,3.82728164867517,12.567623119885,-2.17369718046313
Neutrophils,p1b1:bcECSB,healthy,bN5,1033,2.61374636979671,12.6429233365598,-2.83315137715465
Neutrophils,p3b1:bcFMCJ,healthy,bN4,1044,6.4176245210728,12.6495818906369,-2.9870300659669
Neutrophils,p2t1:bcFNUO,tumor,tN5,1224,0.816993464052288,7.49978063636448,-6.31880835385448
Neutrophils,p2b1:bcAEJI,healthy,bN1,1110,3.33333333333333,12.1495857053342,-1.52735400886661
Neutrophils,p4b1:bcCQOB,healthy,bN4,1396,3.72492836676218,12.6883735471311,-2.39475206227428
Neutrophils,p2b1:bcGOGN,healthy,bN6,1188,3.95622895622896,12.3688125424924,-2.97997084946757
Neutrophils,p7b1:bcDZQO,healthy,bN1,1415,3.25088339222615,12.6297950559201,-1.10097835154658
Neutrophils,p1b1:bcHGOG,healthy,bN3,1227,1.62999185004075,12.624094944531,-1.45276988239413
Neutrophils,p2b1:bcANBI,healthy,bN6,1082,1.57116451016636,12.6099872403684,-2.90745953412181
Neutrophils,p2b1:bcGIXX,healthy,bN1,1261,2.22045995241872,12.2070493512693,-1.47484255523807
Neutrophils,p1b2:bcHYTA,healthy,bN6,1278,6.41627543035994,12.261712055737,-2.54780165047771
